UMP-45 | Bone Pile (Field-Tested);0.66;https://steamcommunity.com/market/listings/730/UMP-45%20%7C%20Bone%20Pile%20(Field-Tested);false;2019-01-29
Galil AR | Signal (Battle-Scarred);0.66;https://steamcommunity.com/market/listings/730/Galil%20AR%20%7C%20Signal%20(Battle-Scarred);true;2019-02-2
SG 553 | Wave Spray (Well-Worn);0.66;https://steamcommunity.com/market/listings/730/SG%20553%20%7C%20Wave%20Spray%20(Well-Worn);false;2019-02-2
Galil AR | Shattered (Battle-Scarred);0.66;https://steamcommunity.com/market/listings/730/Galil%20AR%20%7C%20Shattered%20(Battle-Scarred);false;2019-01-27
Sticker | Luck Skill ;0.66;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Luck%20Skill;false;2019-01-25
Sticker | Virtus.Pro | Boston 2018 ;0.66;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Virtus.Pro%20%7C%20Boston%202018;false;2019-01-24
Sticker | Support ;0.66;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Support;false;2019-02-2
XM1014 | Jungle (Minimal Wear);0.66;https://steamcommunity.com/market/listings/730/XM1014%20%7C%20Jungle%20(Minimal%20Wear);false;2019-01-27
Sticker | FaZe Clan | Boston 2018 ;0.66;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20FaZe%20Clan%20%7C%20Boston%202018;false;2019-01-27
MP9 | Deadly Poison (Factory New);0.66;https://steamcommunity.com/market/listings/730/MP9%20%7C%20Deadly%20Poison%20(Factory%20New);false;2019-01-27
Tec-9 | Toxic (Field-Tested);0.66;https://steamcommunity.com/market/listings/730/Tec-9%20%7C%20Toxic%20(Field-Tested);false;2019-02-2
Sticker | Vigilance ;0.66;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Vigilance;false;2019-01-29
P90 | Facility Negative (Factory New);0.66;https://steamcommunity.com/market/listings/730/P90%20%7C%20Facility%20Negative%20(Factory%20New);true;2019-01-29
P90 | Virus (Minimal Wear);0.66;https://steamcommunity.com/market/listings/730/P90%20%7C%20Virus%20(Minimal%20Wear);false;2019-01-27
Sawed-Off | Yorick (Factory New);0.66;https://steamcommunity.com/market/listings/730/Sawed-Off%20%7C%20Yorick%20(Factory%20New);true;2019-01-27
