★ Falchion Knife | Scorched (Minimal Wear);71.28;https://steamcommunity.com/market/listings/730/%E2%98%85%20Falchion%20Knife%20%7C%20Scorched%20(Minimal%20Wear);false;22.01.2019;;NaN;;;;;;;;
Souvenir AWP | Pink DDPAT (Field-Tested);44.65;https://steamcommunity.com/market/listings/730/Souvenir%20AWP%20%7C%20Pink%20DDPAT%20(Field-Tested);false;22.01.2019;;NaN;;;;;;;;
StatTrak™ USP-S | Serum (Factory New);30.8;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20USP-S%20%7C%20Serum%20(Factory%20New);false;20.01.2019;;NaN;;;;;;;;
★ StatTrak™ Bowie Knife | Night (Field-Tested);126.53;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Night%20(Field-Tested);false;22.01.2019;;NaN;;;;;;;;
★ M9 Bayonet | Scorched (Well-Worn);109.42;https://steamcommunity.com/market/listings/730/%E2%98%85%20M9%20Bayonet%20%7C%20Scorched%20(Well-Worn);false;21.01.2019;;NaN;;;;;;;;
Five-SeveN | Case Hardened (Well-Worn);134.77;https://steamcommunity.com/market/listings/730/Five-SeveN%20%7C%20Case%20Hardened%20(Well-Worn);false;21.01.2019;1.81;134;;;;;;;;
Five-SeveN | Case Hardened (Field-Tested);40.47;https://steamcommunity.com/market/listings/730/Five-SeveN%20%7C%20Case%20Hardened%20(Field-Tested);false;21.01.2019;2.12;20;;;;;;;;
★ StatTrak™ Karambit | Crimson Web (Factory New);11087.1;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Crimson%20Web%20(Factory%20New);false;22.01.2019;2000;5.5435;;;;;;;;
P250 | Facets (Factory New);43.63;https://steamcommunity.com/market/listings/730/P250%20%7C%20Facets%20(Factory%20New);true;22.01.2019;12.05;3.583333333;;;;;;;;
★ Stiletto Knife | Fade (Minimal Wear);818.89;https://steamcommunity.com/market/listings/730/%E2%98%85%20Stiletto%20Knife%20%7C%20Fade%20(Minimal%20Wear);true;22.01.2019;268.38;3.052238806;;;;;;;;
★ StatTrak™ Karambit | Night (Factory New);2610.27;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Night%20(Factory%20New);false;22.01.2019;932.96;2.800429185;;;;;;;;
★ Navaja Knife | Crimson Web (Well-Worn);238.83;https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Crimson%20Web%20(Well-Worn);true;22.01.2019;92.29;2.586956522;;;;;;;;
★ Specialist Gloves | Fade (Factory New);4845.1;https://steamcommunity.com/market/listings/730/%E2%98%85%20Specialist%20Gloves%20%7C%20Fade%20(Factory%20New);false;22.01.2019;2031.05;2.385524372;;;;;;;;
★ StatTrak™ Bowie Knife | Boreal Forest (Well-Worn);143.93;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Boreal%20Forest%20(Well-Worn);false;22.01.2019;60.28;2.383333333;;;;;;;;
★ StatTrak™ Huntsman Knife | Night (Factory New);1392.4;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Huntsman%20Knife%20%7C%20Night%20(Factory%20New);false;22.01.2019;599;2.323873122;;;;;;;;
★ Specialist Gloves | Crimson Kimono (Factory New);4389.8;https://steamcommunity.com/market/listings/730/%E2%98%85%20Specialist%20Gloves%20%7C%20Crimson%20Kimono%20(Factory%20New);false;22.01.2019;2000;2.1945;;;;;;;;
★ StatTrak™ Bowie Knife | Night (Factory New);1297.39;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Night%20(Factory%20New);false;22.01.2019;599.99;2.165275459;;;;;;;;
Souvenir M4A1-S | Master Piece (Field-Tested);214.53;https://steamcommunity.com/market/listings/730/Souvenir%20M4A1-S%20%7C%20Master%20Piece%20(Field-Tested);true;22.01.2019;99.37;2.161616162;;;;;;;;
★ StatTrak™ Stiletto Knife |  ;423.72;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Stiletto%20Knife;false;22.01.2019;196.48;2.158163265;;;;;;;;
★ StatTrak™ Navaja Knife | Night Stripe (Field-Tested);138.75;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Night%20Stripe%20(Field-Tested);true;22.01.2019;64.79;2.15625;;;;;;;;
★ Driver Gloves | Crimson Weave (Factory New);4336.23;https://steamcommunity.com/market/listings/730/%E2%98%85%20Driver%20Gloves%20%7C%20Crimson%20Weave%20(Factory%20New);false;22.01.2019;2021.48;2.145472538;;;;;;;;
★ StatTrak™ Talon Knife | Scorched (Well-Worn);202.19;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Talon%20Knife%20%7C%20Scorched%20(Well-Worn);false;22.01.2019;100.98;2.02;;;;;;;;
★ Bayonet | Night (Factory New);583.21;https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Night%20(Factory%20New);false;22.01.2019;291.94;2.003436426;;;;;;;;
Souvenir M4A1-S | Master Piece (Minimal Wear);383.58;https://steamcommunity.com/market/listings/730/Souvenir%20M4A1-S%20%7C%20Master%20Piece%20(Minimal%20Wear);true;22.01.2019;192.47;1.994791667;;;;;;;;
★ Bayonet | Crimson Web (Factory New);1550.78;https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Crimson%20Web%20(Factory%20New);false;22.01.2019;785.7;1.974522293;;;;;;;;
★ StatTrak™ Huntsman Knife | Ultraviolet (Battle-Scarred);145.71;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Huntsman%20Knife%20%7C%20Ultraviolet%20(Battle-Scarred);true;22.01.2019;75.75;1.933333333;;;;;;;;
★ StatTrak™ Gut Knife | Autotronic (Factory New);324.43;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Autotronic%20(Factory%20New);false;20.01.2019;169.39;1.917159763;;;;;;;;
★ StatTrak™ Ursus Knife | Case Hardened (Minimal Wear);458.57;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Ursus%20Knife%20%7C%20Case%20Hardened%20(Minimal%20Wear);false;22.01.2019;239.04;1.916317992;;;;;;;;
★ Stiletto Knife | Forest DDPAT (Well-Worn);132.44;https://steamcommunity.com/market/listings/730/%E2%98%85%20Stiletto%20Knife%20%7C%20Forest%20DDPAT%20(Well-Worn);true;22.01.2019;69.27;1.913043478;;;;;;;;
★ Stiletto Knife | Case Hardened (Battle-Scarred);243.85;https://steamcommunity.com/market/listings/730/%E2%98%85%20Stiletto%20Knife%20%7C%20Case%20Hardened%20(Battle-Scarred);true;22.01.2019;128.26;1.8984375;;;;;;;;
★ StatTrak™ Ursus Knife | Urban Masked (Minimal Wear);172.47;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Ursus%20Knife%20%7C%20Urban%20Masked%20(Minimal%20Wear);false;22.01.2019;91.09;1.89010989;;;;;;;;
★ StatTrak™ Ursus Knife | Safari Mesh (Well-Worn);171.24;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Ursus%20Knife%20%7C%20Safari%20Mesh%20(Well-Worn);false;22.01.2019;91.14;1.879120879;;;;;;;;
★ Stiletto Knife | Boreal Forest (Battle-Scarred);116.03;https://steamcommunity.com/market/listings/730/%E2%98%85%20Stiletto%20Knife%20%7C%20Boreal%20Forest%20(Battle-Scarred);true;22.01.2019;62.41;1.870967742;;;;;;;;
★ StatTrak™ Shadow Daggers | Damascus Steel (Battle-Scarred);98.16;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Shadow%20Daggers%20%7C%20Damascus%20Steel%20(Battle-Scarred);false;22.01.2019;53.1;1.849056604;;;;;;;;
StatTrak™ M4A4 | Howl (Factory New);3734.5;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A4%20%7C%20Howl%20(Factory%20New);false;22.01.2019;2036.71;1.833988212;;;;;;;;
★ Stiletto Knife | Crimson Web (Well-Worn);341.06;https://steamcommunity.com/market/listings/730/%E2%98%85%20Stiletto%20Knife%20%7C%20Crimson%20Web%20(Well-Worn);true;22.01.2019;187.96;1.823529412;;;;;;;;
★ Flip Knife | Crimson Web (Factory New);1084.59;https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Crimson%20Web%20(Factory%20New);false;22.01.2019;595.36;1.821848739;;;;;;;;
★ StatTrak™ Bowie Knife | Damascus Steel (Factory New);273.51;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Damascus%20Steel%20(Factory%20New);true;22.01.2019;150.38;1.82;;;;;;;;
★ Ursus Knife | Forest DDPAT (Battle-Scarred);111.86;https://steamcommunity.com/market/listings/730/%E2%98%85%20Ursus%20Knife%20%7C%20Forest%20DDPAT%20(Battle-Scarred);true;22.01.2019;61.92;1.819672131;;;;;;;;
★ Falchion Knife | Crimson Web (Factory New);840.26;https://steamcommunity.com/market/listings/730/%E2%98%85%20Falchion%20Knife%20%7C%20Crimson%20Web%20(Factory%20New);false;22.01.2019;464.22;1.810344828;;;;;;;;
★ StatTrak™ Ursus Knife | Scorched (Well-Worn);143.85;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Ursus%20Knife%20%7C%20Scorched%20(Well-Worn);false;22.01.2019;79.35;1.810126582;;;;;;;;
★ Navaja Knife | Crimson Web (Minimal Wear);302.14;https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Crimson%20Web%20(Minimal%20Wear);true;22.01.2019;167.76;1.808383234;;;;;;;;
★ Shadow Daggers | Boreal Forest (Factory New);94.63;https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Boreal%20Forest%20(Factory%20New);false;22.01.2019;52.74;1.807692308;;;;;;;;
★ StatTrak™ Bayonet | Forest DDPAT (Battle-Scarred);103.56;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Forest%20DDPAT%20(Battle-Scarred);false;22.01.2019;57.3;1.807017544;;;;;;;;
★ Gut Knife | Scorched (Factory New);129.77;https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Scorched%20(Factory%20New);false;22.01.2019;72.34;1.791666667;;;;;;;;
★ Shadow Daggers | Ultraviolet (Factory New);265.54;https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Ultraviolet%20(Factory%20New);false;22.01.2019;150.21;1.766666667;;;;;;;;
★ Stiletto Knife | Blue Steel (Battle-Scarred);193.25;https://steamcommunity.com/market/listings/730/%E2%98%85%20Stiletto%20Knife%20%7C%20Blue%20Steel%20(Battle-Scarred);true;22.01.2019;110.08;1.754545455;;;;;;;;
★ M9 Bayonet | Crimson Web (Factory New);5990.96;https://steamcommunity.com/market/listings/730/%E2%98%85%20M9%20Bayonet%20%7C%20Crimson%20Web%20(Factory%20New);false;22.01.2019;3416.78;1.753512881;;;;;;;;
★ Specialist Gloves | Crimson Web (Factory New);3542.34;https://steamcommunity.com/market/listings/730/%E2%98%85%20Specialist%20Gloves%20%7C%20Crimson%20Web%20(Factory%20New);false;22.01.2019;2036.71;1.739685658;;;;;;;;
P90 | Emerald Dragon (Well-Worn);33.53;https://steamcommunity.com/market/listings/730/P90%20%7C%20Emerald%20Dragon%20(Well-Worn);true;22.01.2019;19.64;1.736842105;;;;;;;;
★ StatTrak™ Navaja Knife | Safari Mesh (Battle-Scarred);92.67;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Safari%20Mesh%20(Battle-Scarred);false;22.01.2019;53.79;1.735849057;;;;;;;;
Souvenir M4A4 | Tornado (Factory New);52.84;https://steamcommunity.com/market/listings/730/Souvenir%20M4A4%20%7C%20Tornado%20(Factory%20New);false;22.01.2019;30.29;1.733333333;;;;;;;;
★ Stiletto Knife | Forest DDPAT (Battle-Scarred);117.67;https://steamcommunity.com/market/listings/730/%E2%98%85%20Stiletto%20Knife%20%7C%20Forest%20DDPAT%20(Battle-Scarred);true;22.01.2019;68.36;1.720588235;;;;;;;;
★ Driver Gloves | Overtake (Factory New);2259.26;https://steamcommunity.com/market/listings/730/%E2%98%85%20Driver%20Gloves%20%7C%20Overtake%20(Factory%20New);false;22.01.2019;1320.49;1.711363636;;;;;;;;
★ StatTrak™ Navaja Knife | Fade (Factory New);463.07;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Fade%20(Factory%20New);true;22.01.2019;271.11;1.708487085;;;;;;;;
★ StatTrak™ Navaja Knife |  ;223.95;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife;false;22.01.2019;131.8;1.702290076;;;;;;;;
★ Ursus Knife | Scorched (Well-Worn);119.77;https://steamcommunity.com/market/listings/730/%E2%98%85%20Ursus%20Knife%20%7C%20Scorched%20(Well-Worn);true;22.01.2019;70.76;1.7;;;;;;;;
★ StatTrak™ Talon Knife | Safari Mesh (Battle-Scarred);195.73;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Talon%20Knife%20%7C%20Safari%20Mesh%20(Battle-Scarred);false;22.01.2019;115.43;1.695652174;;;;;;;;
★ Stiletto Knife | Night Stripe (Minimal Wear);242.79;https://steamcommunity.com/market/listings/730/%E2%98%85%20Stiletto%20Knife%20%7C%20Night%20Stripe%20(Minimal%20Wear);true;22.01.2019;143.02;1.692307692;;;;;;;;
★ Sport Gloves | Superconductor (Factory New);3434.99;https://steamcommunity.com/market/listings/730/%E2%98%85%20Sport%20Gloves%20%7C%20Superconductor%20(Factory%20New);false;22.01.2019;2031.05;1.690792713;;;;;;;;
Souvenir M4A1-S | Master Piece (Battle-Scarred);108.64;https://steamcommunity.com/market/listings/730/Souvenir%20M4A1-S%20%7C%20Master%20Piece%20(Battle-Scarred);true;22.01.2019;64.21;1.6875;;;;;;;;
★ StatTrak™ M9 Bayonet | Black Laminate (Factory New);1283.34;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Black%20Laminate%20(Factory%20New);false;22.01.2019;761.2;1.685939553;;;;;;;;
★ StatTrak™ Stiletto Knife | Slaughter (Factory New);606.87;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Stiletto%20Knife%20%7C%20Slaughter%20(Factory%20New);true;22.01.2019;360.31;1.683333333;;;;;;;;
★ StatTrak™ Karambit | Freehand (Battle-Scarred);291.74;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Freehand%20(Battle-Scarred);false;22.01.2019;173.66;1.682080925;;;;;;;;
★ Ursus Knife | Crimson Web (Well-Worn);301.3;https://steamcommunity.com/market/listings/730/%E2%98%85%20Ursus%20Knife%20%7C%20Crimson%20Web%20(Well-Worn);true;22.01.2019;179.34;1.681564246;;;;;;;;
★ Stiletto Knife | Urban Masked (Well-Worn);129.82;https://steamcommunity.com/market/listings/730/%E2%98%85%20Stiletto%20Knife%20%7C%20Urban%20Masked%20(Well-Worn);true;22.01.2019;77.77;1.675324675;;;;;;;;
★ StatTrak™ Stiletto Knife | Boreal Forest (Field-Tested);152.27;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Stiletto%20Knife%20%7C%20Boreal%20Forest%20(Field-Tested);true;22.01.2019;91.17;1.67032967;;;;;;;;
★ StatTrak™ Huntsman Knife | Stained (Factory New);221.17;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Huntsman%20Knife%20%7C%20Stained%20(Factory%20New);false;22.01.2019;133.37;1.661654135;;;;;;;;
★ Talon Knife | Night Stripe (Minimal Wear);342.64;https://steamcommunity.com/market/listings/730/%E2%98%85%20Talon%20Knife%20%7C%20Night%20Stripe%20(Minimal%20Wear);true;22.01.2019;206.9;1.660194175;;;;;;;;
★ StatTrak™ M9 Bayonet | Stained (Minimal Wear);179.95;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Stained%20(Minimal%20Wear);false;22.01.2019;108.99;1.657407407;;;;;;;;
★ StatTrak™ Gut Knife | Freehand (Battle-Scarred);81.68;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Freehand%20(Battle-Scarred);false;22.01.2019;49.12;1.653061224;;;;;;;;
★ StatTrak™ Shadow Daggers | Crimson Web (Well-Worn);125.27;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Shadow%20Daggers%20%7C%20Crimson%20Web%20(Well-Worn);false;20.01.2019;76.91;1.644736842;;;;;;;;
★ StatTrak™ Shadow Daggers | Night (Well-Worn);87.55;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Shadow%20Daggers%20%7C%20Night%20(Well-Worn);false;22.01.2019;53.67;1.641509434;;;;;;;;
