★ StatTrak™ Flip Knife | Bright Water (Well-Worn);131.63;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Bright%20Water%20(Well-Worn);false;2019-02-13
★ StatTrak™ Bowie Knife | Boreal Forest (Minimal Wear);131.63;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Boreal%20Forest%20(Minimal%20Wear);false;2019-02-13
★ StatTrak™ Gut Knife | Freehand (Factory New);116.07;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Freehand%20(Factory%20New);false;2019-02-13
★ StatTrak™ Bayonet | Boreal Forest (Minimal Wear);131.61;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Boreal%20Forest%20(Minimal%20Wear);false;2019-02-8
★ Flip Knife | Freehand (Minimal Wear);118.92;https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Freehand%20(Minimal%20Wear);false;2019-02-13
★ StatTrak™ Flip Knife | Black Laminate (Minimal Wear);131.54;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Black%20Laminate%20(Minimal%20Wear);false;2019-02-13
★ Falchion Knife | Slaughter (Minimal Wear);128.92;https://steamcommunity.com/market/listings/730/%E2%98%85%20Falchion%20Knife%20%7C%20Slaughter%20(Minimal%20Wear);false;2019-02-13
★ StatTrak™ Gut Knife | Lore (Field-Tested);131.49;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Lore%20(Field-Tested);false;2019-01-20
★ StatTrak™ Ursus Knife | Urban Masked (Battle-Scarred);121.06;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Ursus%20Knife%20%7C%20Urban%20Masked%20(Battle-Scarred);false;2019-02-13
★ Hydra Gloves | Mangrove (Field-Tested);127.29;https://steamcommunity.com/market/listings/730/%E2%98%85%20Hydra%20Gloves%20%7C%20Mangrove%20(Field-Tested);false;2019-02-13
StatTrak™ P90 | Death by Kitty (Minimal Wear);126.16;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P90%20%7C%20Death%20by%20Kitty%20(Minimal%20Wear);false;2019-01-26
StatTrak™ SSG 08 | Blood in the Water (Factory New);131.35;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SSG%2008%20%7C%20Blood%20in%20the%20Water%20(Factory%20New);false;2019-01-20
★ StatTrak™ Bayonet | Urban Masked (Minimal Wear);127.31;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Urban%20Masked%20(Minimal%20Wear);false;2019-02-13
★ StatTrak™ Flip Knife | Black Laminate (Field-Tested);118.47;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Black%20Laminate%20(Field-Tested);false;2019-02-13
★ M9 Bayonet | Scorched (Minimal Wear);118.43;https://steamcommunity.com/market/listings/730/%E2%98%85%20M9%20Bayonet%20%7C%20Scorched%20(Minimal%20Wear);false;2019-02-13
★ StatTrak™ Shadow Daggers |  ;127.71;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Shadow%20Daggers;false;2019-02-13
★ StatTrak™ Flip Knife | Case Hardened (Field-Tested);127.06;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Case%20Hardened%20(Field-Tested);false;2019-02-8
StatTrak™ AK-47 | Aquamarine Revenge (Factory New);123.23;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AK-47%20%7C%20Aquamarine%20Revenge%20(Factory%20New);false;2019-02-13
★ Huntsman Knife | Damascus Steel (Factory New);127.02;https://steamcommunity.com/market/listings/730/%E2%98%85%20Huntsman%20Knife%20%7C%20Damascus%20Steel%20(Factory%20New);false;2019-02-13
★ M9 Bayonet | Safari Mesh (Minimal Wear);117.37;https://steamcommunity.com/market/listings/730/%E2%98%85%20M9%20Bayonet%20%7C%20Safari%20Mesh%20(Minimal%20Wear);false;2019-02-13
★ StatTrak™ Gut Knife | Autotronic (Battle-Scarred);126.77;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Autotronic%20(Battle-Scarred);false;2019-02-13
★ StatTrak™ Bayonet | Forest DDPAT (Minimal Wear);130.67;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Forest%20DDPAT%20(Minimal%20Wear);false;2019-02-4
Souvenir R8 Revolver | Amber Fade (Factory New);126.67;https://steamcommunity.com/market/listings/730/Souvenir%20R8%20Revolver%20%7C%20Amber%20Fade%20(Factory%20New);false;2019-02-13
★ StatTrak™ Flip Knife | Black Laminate (Well-Worn);116.58;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Black%20Laminate%20(Well-Worn);false;2019-02-13
★ StatTrak™ Huntsman Knife | Boreal Forest (Minimal Wear);126.62;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Huntsman%20Knife%20%7C%20Boreal%20Forest%20(Minimal%20Wear);false;2019-02-13
