StatTrak™ PP-Bizon | Judgement of Anubis (Well-Worn);14.96;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20PP-Bizon%20%7C%20Judgement%20of%20Anubis%20(Well-Worn);false;2019-02-10
USP-S | Neo-Noir (Battle-Scarred);13.94;https://steamcommunity.com/market/listings/730/USP-S%20%7C%20Neo-Noir%20(Battle-Scarred);false;2019-02-10
StatTrak™ P250 | Asiimov (Well-Worn);14.96;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P250%20%7C%20Asiimov%20(Well-Worn);false;2019-02-10
StatTrak™ P250 | Cartel (Minimal Wear);13.86;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P250%20%7C%20Cartel%20(Minimal%20Wear);false;2019-02-10
SSG 08 | Dragonfire (Minimal Wear);14.94;https://steamcommunity.com/market/listings/730/SSG%2008%20%7C%20Dragonfire%20(Minimal%20Wear);false;2019-02-8
StatTrak™ PP-Bizon | Fuel Rod (Factory New);14.94;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20PP-Bizon%20%7C%20Fuel%20Rod%20(Factory%20New);false;2019-02-10
StatTrak™ P90 | Asiimov (Well-Worn);14.93;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P90%20%7C%20Asiimov%20(Well-Worn);false;2019-01-29
StatTrak™ Desert Eagle | Conspiracy (Field-Tested);13.86;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Desert%20Eagle%20%7C%20Conspiracy%20(Field-Tested);false;2019-02-10
AK-47 | First Class (Well-Worn);13.97;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20First%20Class%20(Well-Worn);false;2019-02-10
StatTrak™ R8 Revolver | Llama Cannon (Minimal Wear);12.92;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20R8%20Revolver%20%7C%20Llama%20Cannon%20(Minimal%20Wear);false;2019-02-10
AK-47 | Frontside Misty (Well-Worn);12.93;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Frontside%20Misty%20(Well-Worn);false;2019-02-10
MP7 | Orange Peel (Factory New);14.87;https://steamcommunity.com/market/listings/730/MP7%20%7C%20Orange%20Peel%20(Factory%20New);true;2019-02-10
AK-47 | First Class (Field-Tested);14.86;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20First%20Class%20(Field-Tested);false;2019-02-10
StatTrak™ M4A4 | Griffin (Well-Worn);13.95;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A4%20%7C%20Griffin%20(Well-Worn);false;2019-02-8
Five-SeveN | Hyper Beast (Well-Worn);13.74;https://steamcommunity.com/market/listings/730/Five-SeveN%20%7C%20Hyper%20Beast%20(Well-Worn);false;2019-02-10
Souvenir USP-S | Royal Blue (Minimal Wear);12.92;https://steamcommunity.com/market/listings/730/Souvenir%20USP-S%20%7C%20Royal%20Blue%20(Minimal%20Wear);false;2019-02-10
AUG | Anodized Navy (Minimal Wear);13.43;https://steamcommunity.com/market/listings/730/AUG%20%7C%20Anodized%20Navy%20(Minimal%20Wear);false;2019-01-29
AWP | Redline (Field-Tested);13.75;https://steamcommunity.com/market/listings/730/AWP%20%7C%20Redline%20(Field-Tested);false;2019-02-10
StatTrak™ M4A4 | Griffin (Minimal Wear);12.84;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A4%20%7C%20Griffin%20(Minimal%20Wear);false;2019-02-8
UMP-45 | Caramel (Factory New);13.74;https://steamcommunity.com/market/listings/730/UMP-45%20%7C%20Caramel%20(Factory%20New);false;2019-02-4
M4A4 | Buzz Kill (Field-Tested);13.44;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Buzz%20Kill%20(Field-Tested);false;2019-02-8
StatTrak™ M4A1-S | Guardian (Field-Tested);13.79;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A1-S%20%7C%20Guardian%20(Field-Tested);false;2019-02-10
M4A4 | Desert Storm (Factory New);14.7;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Desert%20Storm%20(Factory%20New);false;2019-02-10
StatTrak™ Five-SeveN | Case Hardened (Minimal Wear);13.62;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Five-SeveN%20%7C%20Case%20Hardened%20(Minimal%20Wear);false;2019-02-10
StatTrak™ M4A1-S | Atomic Alloy (Minimal Wear);13.94;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A1-S%20%7C%20Atomic%20Alloy%20(Minimal%20Wear);false;2019-02-10
AK-47 | Frontside Misty (Field-Tested);13.92;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Frontside%20Misty%20(Field-Tested);false;2019-02-10
StatTrak™ Five-SeveN | Fowl Play (Factory New);14.65;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Five-SeveN%20%7C%20Fowl%20Play%20(Factory%20New);false;2019-02-4
StatTrak™ Music Kit | Neck Deep, Life's Not Out To Get You ;13.98;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Music%20Kit%20%7C%20Neck%20Deep,%20Life's%20Not%20Out%20To%20Get%20You;false;2019-02-2
StatTrak™ AWP | Elite Build (Battle-Scarred);14.63;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AWP%20%7C%20Elite%20Build%20(Battle-Scarred);false;2019-01-29
StatTrak™ Sawed-Off | The Kraken (Minimal Wear);13.83;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Sawed-Off%20%7C%20The%20Kraken%20(Minimal%20Wear);false;2019-02-10
AK-47 | Orbit Mk01 (Factory New);12.68;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Orbit%20Mk01%20(Factory%20New);false;2019-02-10
P90 | Glacier Mesh (Factory New);14.59;https://steamcommunity.com/market/listings/730/P90%20%7C%20Glacier%20Mesh%20(Factory%20New);false;2019-02-10
Glock-18 | Twilight Galaxy (Factory New);13.94;https://steamcommunity.com/market/listings/730/Glock-18%20%7C%20Twilight%20Galaxy%20(Factory%20New);false;2019-02-10
CZ75-Auto | Victoria (Factory New);12.93;https://steamcommunity.com/market/listings/730/CZ75-Auto%20%7C%20Victoria%20(Factory%20New);false;2019-02-10
Souvenir P250 | Sand Dune (Factory New);14.57;https://steamcommunity.com/market/listings/730/Souvenir%20P250%20%7C%20Sand%20Dune%20(Factory%20New);false;2019-02-10
StatTrak™ Desert Eagle | Heirloom (Minimal Wear);13.61;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Desert%20Eagle%20%7C%20Heirloom%20(Minimal%20Wear);false;2019-02-10
Galil AR | Cerberus (Factory New);12.99;https://steamcommunity.com/market/listings/730/Galil%20AR%20%7C%20Cerberus%20(Factory%20New);false;2019-02-10
Sticker | Ninjas in Pyjamas (Foil) | Katowice 2015 ;13.7;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Ninjas%20in%20Pyjamas%20(Foil)%20%7C%20Katowice%202015;false;2019-02-2
Souvenir MP9 | Hot Rod (Minimal Wear);13.84;https://steamcommunity.com/market/listings/730/Souvenir%20MP9%20%7C%20Hot%20Rod%20(Minimal%20Wear);false;2019-02-10
StatTrak™ M4A1-S | Briefing (Factory New);12.70;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A1-S%20%7C%20Briefing%20(Factory%20New);false;2019-02-10
StatTrak™ Desert Eagle | Heirloom (Well-Worn);12.45;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Desert%20Eagle%20%7C%20Heirloom%20(Well-Worn);false;2019-02-10
M4A1-S | Master Piece (Well-Worn);13.89;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Master%20Piece%20(Well-Worn);false;2019-02-10
P250 | Splash (Factory New);11.76;https://steamcommunity.com/market/listings/730/P250%20%7C%20Splash%20(Factory%20New);false;2019-02-10
AK-47 | Jaguar (Battle-Scarred);12.95;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jaguar%20(Battle-Scarred);false;2019-02-10
M4A4 | The Battlestar (Factory New);11.78;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20The%20Battlestar%20(Factory%20New);false;2019-02-10
StatTrak™ R8 Revolver | Fade (Field-Tested);13.71;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20R8%20Revolver%20%7C%20Fade%20(Field-Tested);false;2019-02-10
AK-47 | Predator (Factory New);13.65;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Predator%20(Factory%20New);false;2019-02-10
Desert Eagle | Sunset Storm 壱 (Field-Tested);12.65;https://steamcommunity.com/market/listings/730/Desert%20Eagle%20%7C%20Sunset%20Storm%20%E5%A3%B1%20(Field-Tested);false;2019-02-4
AK-47 | Red Laminate (Well-Worn);12.89;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Red%20Laminate%20(Well-Worn);false;2019-02-10
StatTrak™ P90 | Shapewood (Minimal Wear);13.71;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P90%20%7C%20Shapewood%20(Minimal%20Wear);false;2019-02-10
StatTrak™ CZ75-Auto | Xiangliu (Minimal Wear);13.85;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20CZ75-Auto%20%7C%20Xiangliu%20(Minimal%20Wear);false;2019-02-4
StatTrak™ Desert Eagle | Crimson Web (Well-Worn);12.88;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Desert%20Eagle%20%7C%20Crimson%20Web%20(Well-Worn);false;2019-02-10
Glock-18 | Brass (Factory New);12.72;https://steamcommunity.com/market/listings/730/Glock-18%20%7C%20Brass%20(Factory%20New);false;2019-02-10
Souvenir UMP-45 | Indigo (Factory New);11.75;https://steamcommunity.com/market/listings/730/Souvenir%20UMP-45%20%7C%20Indigo%20(Factory%20New);false;2019-02-10
USP-S | Royal Blue (Factory New);11.89;https://steamcommunity.com/market/listings/730/USP-S%20%7C%20Royal%20Blue%20(Factory%20New);false;2019-02-10
AWP | Elite Build (Factory New);12.9;https://steamcommunity.com/market/listings/730/AWP%20%7C%20Elite%20Build%20(Factory%20New);false;2019-02-10
Desert Eagle | Sunset Storm 弐 (Field-Tested);12.64;https://steamcommunity.com/market/listings/730/Desert%20Eagle%20%7C%20Sunset%20Storm%20%E5%BC%90%20(Field-Tested);false;2019-02-4
Desert Eagle | Cobalt Disruption (Factory New);13.92;https://steamcommunity.com/market/listings/730/Desert%20Eagle%20%7C%20Cobalt%20Disruption%20(Factory%20New);false;2019-02-8
USP-S | Orion (Factory New);12.91;https://steamcommunity.com/market/listings/730/USP-S%20%7C%20Orion%20(Factory%20New);false;2019-02-10
Souvenir M4A1-S | Boreal Forest (Field-Tested);13.86;https://steamcommunity.com/market/listings/730/Souvenir%20M4A1-S%20%7C%20Boreal%20Forest%20(Field-Tested);false;2019-02-10
StatTrak™ MAG-7 | SWAG-7 (Factory New);12.77;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MAG-7%20%7C%20SWAG-7%20(Factory%20New);false;2019-02-10
Souvenir Glock-18 | Reactor (Minimal Wear);11.91;https://steamcommunity.com/market/listings/730/Souvenir%20Glock-18%20%7C%20Reactor%20(Minimal%20Wear);false;2019-02-10
StatTrak™ USP-S | Caiman (Field-Tested);12.66;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20USP-S%20%7C%20Caiman%20(Field-Tested);false;2019-02-10
M4A1-S | Mecha Industries (Well-Worn);10.84;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Mecha%20Industries%20(Well-Worn);false;2019-02-10
Souvenir AK-47 | Safari Mesh (Minimal Wear);10.97;https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Safari%20Mesh%20(Minimal%20Wear);false;2019-02-10
M4A4 | Zirka (Factory New);11.72;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Zirka%20(Factory%20New);false;2019-02-10
M4A4 | Hellfire (Well-Worn);11.87;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Hellfire%20(Well-Worn);false;2019-02-10
StatTrak™ P90 | Trigon (Minimal Wear);11.90;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P90%20%7C%20Trigon%20(Minimal%20Wear);false;2019-02-10
StatTrak™ P250 | Wingshot (Factory New);11.99;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P250%20%7C%20Wingshot%20(Factory%20New);false;2019-02-10
StatTrak™ P250 | Mehndi (Field-Tested);13.5;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P250%20%7C%20Mehndi%20(Field-Tested);false;2019-02-10
StatTrak™ PP-Bizon | High Roller (Minimal Wear);11.86;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20PP-Bizon%20%7C%20High%20Roller%20(Minimal%20Wear);false;2019-02-10
M4A4 | Hellfire (Field-Tested);11.8;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Hellfire%20(Field-Tested);false;2019-02-10
SSG 08 | Sand Dune (Factory New);12.9;https://steamcommunity.com/market/listings/730/SSG%2008%20%7C%20Sand%20Dune%20(Factory%20New);false;2019-02-10
SSG 08 | Dragonfire (Well-Worn);12.81;https://steamcommunity.com/market/listings/730/SSG%2008%20%7C%20Dragonfire%20(Well-Worn);false;2019-01-29
StatTrak™ FAMAS | Roll Cage (Field-Tested);11.91;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20FAMAS%20%7C%20Roll%20Cage%20(Field-Tested);false;2019-02-10
Desert Eagle | Cobalt Disruption (Field-Tested);11.91;https://steamcommunity.com/market/listings/730/Desert%20Eagle%20%7C%20Cobalt%20Disruption%20(Field-Tested);false;2019-02-10
StatTrak™ MAC-10 | Graven (Field-Tested);11.97;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MAC-10%20%7C%20Graven%20(Field-Tested);false;2019-02-10
AK-47 | Red Laminate (Battle-Scarred);10.83;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Red%20Laminate%20(Battle-Scarred);false;2019-02-10
StatTrak™ USP-S | Blueprint (Minimal Wear);12.83;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20USP-S%20%7C%20Blueprint%20(Minimal%20Wear);false;2019-02-10
StatTrak™ R8 Revolver | Reboot (Factory New);12.82;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20R8%20Revolver%20%7C%20Reboot%20(Factory%20New);false;2019-02-10
M4A4 | Buzz Kill (Battle-Scarred);11.52;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Buzz%20Kill%20(Battle-Scarred);false;2019-02-10
M4A1-S | Master Piece (Battle-Scarred);11.97;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Master%20Piece%20(Battle-Scarred);true;2019-02-10
StatTrak™ M4A1-S | Flashback (Factory New);11.69;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A1-S%20%7C%20Flashback%20(Factory%20New);false;2019-02-10
StatTrak™ M4A1-S | Bright Water (Field-Tested);13.02;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A1-S%20%7C%20Bright%20Water%20(Field-Tested);false;2019-02-10
M4A4 | Desolate Space (Field-Tested);10.87;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Desolate%20Space%20(Field-Tested);false;2019-02-10
UMP-45 | Momentum (Factory New);12.77;https://steamcommunity.com/market/listings/730/UMP-45%20%7C%20Momentum%20(Factory%20New);false;2019-01-29
StatTrak™ CZ75-Auto | Red Astor (Factory New);10.96;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20CZ75-Auto%20%7C%20Red%20Astor%20(Factory%20New);false;2019-02-10
StatTrak™ Galil AR | Sugar Rush (Field-Tested);11.98;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Galil%20AR%20%7C%20Sugar%20Rush%20(Field-Tested);false;2019-02-10
M4A1-S | Chantico's Fire (Field-Tested);10.98;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Chantico's%20Fire%20(Field-Tested);false;2019-02-10
Sawed-Off | Copper (Minimal Wear);12.89;https://steamcommunity.com/market/listings/730/Sawed-Off%20%7C%20Copper%20(Minimal%20Wear);false;2019-02-10
StatTrak™ P250 | Splash (Minimal Wear);11.95;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P250%20%7C%20Splash%20(Minimal%20Wear);false;2019-02-10
Glock-18 | Twilight Galaxy (Minimal Wear);10.82;https://steamcommunity.com/market/listings/730/Glock-18%20%7C%20Twilight%20Galaxy%20(Minimal%20Wear);false;2019-02-10
StatTrak™ MAC-10 | Graven (Well-Worn);11.97;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MAC-10%20%7C%20Graven%20(Well-Worn);false;2019-02-10
M4A4 | Bullet Rain (Minimal Wear);11.87;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Bullet%20Rain%20(Minimal%20Wear);false;2019-02-10
Souvenir Tec-9 | Toxic (Factory New);12.74;https://steamcommunity.com/market/listings/730/Souvenir%20Tec-9%20%7C%20Toxic%20(Factory%20New);false;2019-02-10
UMP-45 | Blaze (Factory New);11.83;https://steamcommunity.com/market/listings/730/UMP-45%20%7C%20Blaze%20(Factory%20New);false;2019-02-10
Sawed-Off | First Class (Well-Worn);12.72;https://steamcommunity.com/market/listings/730/Sawed-Off%20%7C%20First%20Class%20(Well-Worn);false;2019-02-10
StatTrak™ UMP-45 | Primal Saber (Well-Worn);10.93;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20UMP-45%20%7C%20Primal%20Saber%20(Well-Worn);false;2019-02-10
AWP | Pink DDPAT (Well-Worn);11.68;https://steamcommunity.com/market/listings/730/AWP%20%7C%20Pink%20DDPAT%20(Well-Worn);false;2019-02-10
M4A1-S | Mecha Industries (Minimal Wear);10.95;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Mecha%20Industries%20(Minimal%20Wear);false;2019-02-10
AK-47 | Frontside Misty (Battle-Scarred);10.94;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Frontside%20Misty%20(Battle-Scarred);false;2019-02-10
Desert Eagle | Cobalt Disruption (Minimal Wear);11.91;https://steamcommunity.com/market/listings/730/Desert%20Eagle%20%7C%20Cobalt%20Disruption%20(Minimal%20Wear);false;2019-02-8
M4A4 | Daybreak (Field-Tested);11.9;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Daybreak%20(Field-Tested);false;2019-02-10
AK-47 | Redline (Well-Worn);10.98;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Redline%20(Well-Worn);false;2019-02-10
StatTrak™ M4A1-S | Leaded Glass (Well-Worn);12.61;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A1-S%20%7C%20Leaded%20Glass%20(Well-Worn);false;2019-02-10
StatTrak™ AWP | Phobos (Factory New);10.93;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AWP%20%7C%20Phobos%20(Factory%20New);false;2019-02-10
Glock-18 | Dragon Tattoo (Minimal Wear);11.66;https://steamcommunity.com/market/listings/730/Glock-18%20%7C%20Dragon%20Tattoo%20(Minimal%20Wear);false;2019-02-10
StatTrak™ M4A4 | Evil Daimyo (Minimal Wear);11.33;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A4%20%7C%20Evil%20Daimyo%20(Minimal%20Wear);false;2019-02-10
Desert Eagle | Sunset Storm 壱 (Battle-Scarred);12.52;https://steamcommunity.com/market/listings/730/Desert%20Eagle%20%7C%20Sunset%20Storm%20%E5%A3%B1%20(Battle-Scarred);false;2019-02-10
StatTrak™ MAC-10 | Graven (Battle-Scarred);12.52;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MAC-10%20%7C%20Graven%20(Battle-Scarred);false;2019-02-8
Sticker | BnTeT (Foil) | Boston 2018 ;12.51;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20BnTeT%20(Foil)%20%7C%20Boston%202018;false;2019-02-10
AWP | Man-o'-war (Field-Tested);9.81;https://steamcommunity.com/market/listings/730/AWP%20%7C%20Man-o'-war%20(Field-Tested);false;2019-02-10
